study_set,recording_name,recording_key,dataset_kind,pc1,pc2,dataset_type
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.14302734652178,-2.402168816579809,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.517141072720962,-2.43350058039921,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,12.942602035775623,-5.345739426157547,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,12.75507903415342,-5.398726604346217,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.220179582075758,-2.4530059546415406,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.698644537741854,-2.825618917784925,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,5.491150930048945,-0.4053534910248094,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.008200088228156,-3.2072796236264516,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.01478599293649,-3.708313786142232,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.514630245003481,-4.492076309704678,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,13.048718584840262,-6.054509983432355,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.30702901355432,-2.5245347196816823,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.883957321868465,-3.4188546591846496,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,4.138174923084655,2.635870919040964,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.599401948605376,-4.261569338024216,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.72211130478336,-2.162533450418369,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.165374295799351,-3.1706801904183393,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.833435407342222,-1.4661939044057521,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.53330344433316,-2.223170824293861,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.977480383629459,-2.476006229399075,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.341307684091536,-3.199401120262405,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.130978384362127,-3.1521153603875196,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,-1.229794758541233,7.927049206051075,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.041924359846566,2.008566158485502,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.494561853526784,-1.4433559170481385,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.242411112597178,-0.934406856246717,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.999803106605187,-2.7862817341145467,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.91187103995189,-4.600659960136229,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.379386082377965,1.443262255675044,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.09856100953317,-3.3983678431313336,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.556477790701003,-2.3569826748404568,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.078212001910758,0.12950623730997668,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.775702331714337,1.4473913854421503,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.743223145213452,-2.5216001708949576,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,5.600305612249895,1.2835525283603595,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.8646106596535965,2.0188412379979273,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,5.228035396292493,2.754490358522876,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.08889196256869,0.16767241561131324,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.745375936947471,2.0796122416442993,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.150213203045,-0.4950468051598414,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.5537938963289095,-0.3701269768817195,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.27145611171856,-1.7726810570728144,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.908861953642499,-0.6577056410693487,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,5.933763161796145,0.49254107936489255,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.897948012381581,1.2507526948125796,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,12.09202316715774,-4.864856629896695,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.784707778672825,-4.885566513691969,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.00183740878148,-4.039962646411997,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.853089198321854,-5.2452980742826325,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.707125461947301,-3.246572812696347,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.341335516423673,-4.44456873377724,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.154690995048346,-0.9949581485714397,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,9.144896578277523,-2.0873233592943925,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,8.056875920393834,-0.3715161275754777,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.009449271670953,0.5321853197350035,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,11.068164080057329,-3.3714186327968414,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,5.381750129496364,1.6155116005072858,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,4.922573881629546,3.1105377476251452,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,6.1238584362854995,1.7078743305840847,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.245240014353573,0.4767219955957681,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.455020624523602,0.4952688593603157,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.780662292809896,-0.6341161406551182,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,7.595251570071052,-0.5957000685828066,paired
PAIRED_BOYDEN,419_1_8,PAIRED_BOYDEN::419_1_8,paired,10.683347276260573,-3.8614268094372264,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.034417611458286,0.23166130411900235,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.230031962814657,-6.517505324719028,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.884103423570416,-2.744443710188712,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.46758099553542,-6.214161287451039,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,11.180149374222786,-1.4843316644275284,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.59445267076955,-6.9890608050263205,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.50006080710188,-6.04104903729137,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,2.807989285556963,3.7857156117401987,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,-5.7595851823708974,10.580408478816892,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.36473360766007,-5.8889401653501725,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.56217001082693,-6.299260948425979,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.708719468313511,-1.4690700808707988,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.817153222647919,0.03975404903942341,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,8.471353286368013,-0.10982894489086834,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.711390255896458,-1.1062351031240711,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,10.091330697378746,-2.1039654685768996,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.94243330401152,-5.738621242246838,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,19.6673893395958,-7.598479105102008,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,18.050207406581727,-8.197626469559287,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.853798271916457,-3.8332812664750633,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.53013512777511,-6.807188007969329,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.500251782704787,-2.2284457106723363,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.65716119510798,-3.8047502979122534,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.730882257278914,-6.8177530232405985,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,14.677848588860684,-4.565564545805284,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,12.338078224924663,-3.5690816462690877,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.69798399752697,-6.8132100301185,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,22.75685039627986,-8.215894520134276,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.96253014753341,-7.130554158818185,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,20.651586506052897,-6.66687855855669,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,19.029370838824647,-7.3109893378073085,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,21.19918091016494,-8.636667412930759,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,12.74965963719516,-1.8552130060872685,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,19.480892603580028,-6.792992021724721,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.418526891600433,-5.869303048316368,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,20.937197733684055,-8.489999271578865,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,20.81333761333003,-7.145563638751238,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.951878039059629,-3.9937169588971932,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,3.481788715908344,4.2219486229531,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.595838172259872,-1.7468348843700416,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.376958784113178,-6.324113519688126,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,4.659953484957161,2.487677574639785,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.012196390231916,-0.642652374236837,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.73068926514301,-6.12674045112837,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.790748169288644,-2.733284876593924,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,11.06745202684335,-2.679018897334538,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.951245718399908,-1.01529731394368,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.919718333068799,-1.713235712354497,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,10.77307274217213,-2.33992636597967,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,3.199006351815781,2.2416887169711064,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.71410692429819,-2.679586730556623,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,-0.5951998699491873,4.510241938470358,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.273688941073691,0.1785320850874344,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.38117710681923,-2.055994051566068,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,-0.852082436349496,4.7284348667782075,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.489146030455245,-0.6956509003776228,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.035980928247518,-3.6990278970281163,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.932257416079262,-5.504980244265128,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.626096312600399,0.33039927126920526,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,8.892604646611055,-2.1242113082458784,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.12876200376396,0.37732755454015493,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.637969736674526,-2.2318458799604266,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.193790331260061,0.9335666244951644,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.502124424747096,-2.7438969309621117,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,4.972281768375572,0.7516242191585167,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.32386941495659,0.3353130212503894,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,5.344205883759521,1.105563283999316,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,14.268416934975205,-4.663003379696952,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,5.38935476841976,0.40814616895202865,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,10.189375840578181,-2.121460923195758,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,12.632706946224959,-3.7995805355956014,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,8.761341260905379,-1.0437950307282975,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,11.448645489196155,-2.7175640819619398,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.205289794687586,-1.2418053147265184,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,8.51184199621976,-0.9801523795716945,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,4.700192702445029,1.7260940467419192,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,5.0675071865349555,1.1730143091494984,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,9.035820762134914,-1.4616248961393536,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,7.457127102413005,-1.1187718869279504,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.570235696445272,-3.212980538244505,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.603141451575333,-6.558231920975742,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,11.395060682826134,-2.9256316692238076,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.879290620864282,-5.476491658451941,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,16.350570441731975,-6.55956503800053,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,3.3563739443493747,3.6882145538902407,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,19.172010495109674,-7.193958601822154,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,13.182225783405926,-1.5325635725359188,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,10.99129046473008,-1.383715761975024,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,4.587910789817887,2.8387210185091427,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,6.816697048980994,-0.6029298469416884,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,17.128475500375515,-6.090908175439112,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,15.593362739290464,-4.194591277429187,paired
PAIRED_BOYDEN,509_1_1,PAIRED_BOYDEN::509_1_1,paired,11.410824758127712,-2.588258095495655,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,4.0260685984792985,4.8740734063002575,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.684739913849971,3.65595858899082,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.1995958366941557,7.4531251404255165,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,7.16047339751884,2.921285734368949,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-0.2033493576468704,6.57546989183084,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,1.8122374506947967,6.697188444494012,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,0.3906439784373789,8.135909737795707,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.014204075004322,4.731247771815239,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,7.799334257426063,5.077480808362319,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-2.867313628434086,11.932462326172898,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.1605433171733968,10.353556737053403,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.3066515319843042,8.132921670193483,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,9.998851428247663,2.2479352236449093,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,7.052682949596329,3.592353892725266,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,10.33566274526281,0.17160158185055333,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,10.59865294854099,1.1105546743812371,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,7.65032833216712,1.7698676148064458,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,3.4119473300162704,6.52124435158077,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-0.5006483164234642,8.060662828122815,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.0904593954744726,13.967398003957213,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,0.34762457751227505,5.820802719303716,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,3.5878467599388095,5.116477792544452,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.9688911813949135,2.6191785842817934,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.5241382683220035,3.4817085751167873,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.521782826492297,7.747503383321267,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.073190061953756,3.7029793674050313,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.791817923198984,2.057477911741798,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.274996100000136,1.0992595653277721,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.279265797848126,9.116683317358648,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,10.969060475309067,-1.8978763177408593,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,4.254213675625666,5.114806318125864,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,7.036317906550503,3.8185215154070846,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-1.2188262446360258,9.090849043566909,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,0.3835632832878649,7.623254498169456,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-3.7658786963831266,11.579763748544796,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,10.715217881504696,4.135043221250563,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,10.199143852112096,-1.0821880049025363,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,-2.4405909441054754,8.066222591773762,paired
PAIRED_CRCNS_HC1,d11221_d11221.001,PAIRED_CRCNS_HC1::d11221_d11221.001,paired,6.127176174507313,3.5045472879168966,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,3.4705746184998376,6.458088081960792,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,7.5932618105096195,4.398390798376885,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,-0.6855958269268353,8.68432214493798,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,4.6582998840561025,4.013321540714619,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,6.277450805906181,4.903907147155942,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,8.914220306396775,4.008175077940009,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,-0.2792039986967728,8.252431329785939,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,2.7825127277286823,7.422970474108172,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,0.9339423504708672,9.6955779309655,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,4.545329141604156,5.67864753799582,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,5.627253347993227,6.2374380652150805,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,1.1710446832637156,8.482713366456256,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,-0.057249186568749756,9.73053587523491,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,2.705332896405777,6.769225205752663,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,-0.4053286346899589,10.30767190012688,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,3.847605971409858,5.17223201154529,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,7.965024533861441,2.249272010117841,paired
PAIRED_CRCNS_HC1,d11221_d11221.002,PAIRED_CRCNS_HC1::d11221_d11221.002,paired,5.573200390587826,6.5038110054139775,paired
